State,CityName,UniqueID,CityFIPS,TractFIPS,ObesityScore,Lat,Lon,WalkScore
TX,Garland,4829000-48113018801,4829000,48113018801,34.4,32.92476247,-96.63704936,36
TX,McAllen,4845384-48215020725,4845384,48215020725,38.7,26.22585233,-98.24696003,58
TX,Houston,4835000-48201410500,4835000,48201410500,23.8,29.74910164,-95.38873414,88
TX,Dallas,4819000-48113016520,4819000,48113016520,36.4,32.69822406,-96.91867916,27
TX,San Antonio,4865000-48029141101,4865000,48029141101,39.5,29.35755555,-98.45343881,24
TX,Corpus Christi,4817000-48355005404,4817000,48355005404,30.7,27.65715895,-97.35329722,0
TX,Baytown,4806128-48201253600,4806128,48201253600,34.6,29.76144186,-94.99098736,12
TX,Austin,4805000-48453001912,4805000,48453001912,20.3,30.33335447,-97.8115308,36
TX,Austin,4805000-48453001833,4805000,48453001833,31.5,30.36400682,-97.67649014,34
TX,Abilene,4801000-48441011200,4801000,48441011200,37.1,32.45558485,-99.74937975,56
TX,Grand Prairie,4830464-48439111539,4830464,48439111539,30.7,32.65718522,-97.05013293,29
TX,Grand Prairie,4830464-48113016201,4830464,48113016201,34.7,32.72505644,-97.00385968,29
TX,San Antonio,4865000-48029131000,4865000,48029131000,41.3,29.41741407,-98.40696068,67
TX,Austin,4805000-48453002104,4805000,48453002104,28.1,30.31472802,-97.69657181,60
TX,Laredo,4841464-48479000107,4841464,48479000107,42.9,27.47743483,-99.46825152,65
TX,San Antonio,4865000-48029191808,4865000,48029191808,24.1,29.65140683,-98.46892013,5
TX,Lubbock,4845000-48303000403,4845000,48303000403,27.9,33.58503544,-101.9137688,35
TX,Fort Worth,4827000-48439105404,4827000,48439105404,25.5,32.68618198,-97.38373233,13
TX,McKinney,4845744-48085030603,4845744,48085030603,28.1,33.20427078,-96.65394596,36
TX,Edinburg,4822660-48215023904,4822660,48215023904,31,26.29886729,-98.19644034,44
TX,San Antonio,4865000-48029131615,4865000,48029131615,31,29.47668993,-98.35465412,26
TX,Fort Worth,4827000-48439100700,4827000,48439100700,38.6,32.76903768,-97.38646948,24
TX,Austin,4805000-48453001751,4805000,48453001751,19.3,30.36287407,-97.75772872,46
TX,Houston,4835000-48201211100,4835000,48201211100,46.9,29.78711474,-95.33203505,47
TX,San Antonio,4865000-48029161100,4865000,48029161100,37,29.32754065,-98.57591189,1
TX,San Antonio,4865000-48029120400,4865000,48029120400,18.9,29.46689412,-98.44336697,28
TX,Austin,4805000-48453002431,4805000,48453002431,30.9,30.19457712,-97.71850465,8
TX,Pasadena,4856000-48201323200,4856000,48201323200,33.6,29.68690681,-95.18291768,61
TX,Grand Prairie,4830464-48439111548,4830464,48439111548,29.7,32.62178689,-97.0577293,1
TX,Austin,4805000-48453000604,4805000,48453000604,19.6,30.2855339,-97.74772739,93
TX,Laredo,4841464-48479001300,4841464,48479001300,41.8,27.52721905,-99.50950261,71
TX,Amarillo,4803000-48381021500,4803000,48381021500,27.2,35.13192626,-101.8927816,21
TX,San Antonio,4865000-48029170401,4865000,48029170401,42.8,29.44094733,-98.53163931,63
TX,Beaumont,4807000-48245000101,4807000,48245000101,34,30.15745333,-94.1961999,1
TX,Houston,4835000-48201340201,4835000,48201340201,21.5,29.60933953,-95.16040284,0
TX,Wichita Falls,4879000-48485012800,4879000,48485012800,30.6,33.89477229,-98.57387617,0
TX,Wichita Falls,4879000-48485012400,4879000,48485012400,30,33.86881037,-98.58095937,12
TX,Waco,4876000-48309000100,4876000,48309000100,32,31.55424842,-97.13349934,82
TX,Lubbock,4845000-48303010511,4845000,48303010511,27.9,33.49937392,-101.8706073,28
TX,Odessa,4853388-48135001900,4853388,48135001900,43.6,31.83637515,-102.3609979,73
TX,Houston,4835000-48201341000,4835000,48201341000,28.3,29.55208112,-95.14307901,39
TX,Denton,4819972-48121021407,4819972,48121021407,30,33.14817811,-97.09919697,39
TX,San Antonio,4865000-48029131507,4865000,48029131507,39.6,29.46513506,-98.36913682,41
TX,Plano,4858016-48085031647,4858016,48085031647,23.3,33.03619087,-96.83634767,45
TX,Dallas,4819000-48113007913,4819000,48113007913,27.5,32.84831591,-96.76712372,70
TX,Corpus Christi,4817000-48355005407,4817000,48355005407,36,27.69075244,-97.41532047,42
TX,Dallas,4819000-48113010801,4819000,48113010801,38.3,32.71496018,-96.90000793,33
TX,El Paso,4824000-48141001002,4824000,48141001002,40.5,31.80048905,-106.4505632,45
TX,Beaumont,4807000-48245002000,4807000,48245002000,42.8,30.06363406,-94.10522515,44
TX,San Antonio,4865000-48029110900,4865000,48029110900,32.9,29.438935,-98.48284154,72
TX,Dallas,4819000-48113001102,4819000,48113001102,22.5,32.81795212,-96.75737087,58
TX,Dallas,4819000-48113013008,4819000,48113013008,26.3,32.88594791,-96.7236147,32
TX,Denton,4819972-48121020403,4819972,48121020403,26.7,33.22458096,-97.15267683,65
TX,Houston,4835000-48201211500,4835000,48201211500,38.9,29.76650141,-95.29694751,35
TX,El Paso,4824000-48141004106,4824000,48141004106,40.4,31.73869134,-106.340054,48
TX,Wichita Falls,4879000-48485011400,4879000,48485011400,42.3,33.894016,-98.46422416,18
TX,Waco,4876000-48309001600,4876000,48309001600,41,31.58204349,-97.11189331,37
TX,Corpus Christi,4817000-48355005415,4817000,48355005415,31.6,27.66949481,-97.38447655,36
TX,McAllen,4845384-48215021201,4845384,48215021201,32,26.19499806,-98.21935959,43
TX,Plano,4858016-48085031642,4858016,48085031642,22.3,33.07875987,-96.74343635,45
TX,Fort Worth,4827000-48439105513,4827000,48439105513,30.1,32.66872841,-97.41490021,32
TX,Arlington,4804000-48439113002,4804000,48439113002,31.3,32.7513135,-97.05205062,32
TX,Amarillo,4803000-48375010400,4803000,48375010400,27.9,35.18901913,-101.8574247,59
TX,Grand Prairie,4830464-48113015900,4830464,48113015900,35.5,32.73954255,-96.989121,45
TX,Austin,4805000-48453000102,4805000,48453000102,19.8,30.32596872,-97.76722918,14
TX,Houston,4835000-48201453601,4835000,48201453601,34.8,29.68223372,-95.59157803,10
TX,Mission,4848768-48215020102,4848768,48215020102,37.3,26.18499702,-98.35010834,1
TX,Fort Worth,4827000-48439100400,4827000,48439100400,39.7,32.78834758,-97.36503769,75
TX,Sugar Land,4870808-48157672800,4870808,48157672800,28.5,29.61791681,-95.66069196,2
TX,Houston,4835000-48201332400,4835000,48201332400,45.5,29.65810925,-95.32881293,27
TX,Houston,4835000-48201533000,4835000,48201533000,45.8,29.88680568,-95.46055959,6
TX,Austin,4805000-48453001820,4805000,48453001820,33.5,30.37180156,-97.71481599,57
TX,Dallas,4819000-48113009607,4819000,48113009607,25.7,32.90260842,-96.86409845,49
TX,Grand Prairie,4830464-48439113001,4830464,48439113001,28.8,32.7843747,-97.04738007,36
TX,Austin,4805000-48453001806,4805000,48453001806,33.8,30.35350891,-97.69778724,45
TX,Beaumont,4807000-48245000309,4807000,48245000309,26.5,30.08610974,-94.20056852,15
TX,Houston,4835000-48201453700,4835000,48201453700,35.1,29.68338602,-95.6018202,45
TX,Sugar Land,4870808-48157671700,4870808,48157671700,24,29.61272096,-95.59558758,25
TX,Dallas,4819000-48113013624,4819000,48113013624,25.2,32.94528426,-96.8180554,62
TX,Arlington,4804000-48439122700,4804000,48439122700,30.8,32.71396736,-97.12346543,57
TX,Plano,4858016-48085031653,4858016,48085031653,23.1,33.0490903,-96.78233048,19
TX,Houston,4835000-48201334002,4835000,48201334002,27.9,29.60834174,-95.21425691,44
TX,Irving,4837000-48113014308,4837000,48113014308,35.6,32.84359043,-96.95499556,72
TX,Houston,4835000-48201450500,4835000,48201450500,21.9,29.77821177,-95.63478949,27
TX,San Antonio,4865000-48029121117,4865000,48029121117,26.3,29.59580889,-98.46202119,18
TX,Amarillo,4803000-48381021000,4803000,48381021000,28.4,35.15494475,-101.8732668,30
TX,Houston,4835000-48201334003,4835000,48201334003,30.6,29.60563738,-95.23020647,52
TX,Arlington,4804000-48439113107,4804000,48439113107,25.7,32.76970309,-97.11902764,47
TX,Houston,4835000-48201230100,4835000,48201230100,46.6,29.81402136,-95.32998106,23
TX,Austin,4805000-48453001707,4805000,48453001707,20.2,30.37279043,-97.74634008,38
TX,Garland,4829000-48113018111,4829000,48113018111,34.3,32.86775356,-96.6183126,41
TX,Austin,4805000-48453001813,4805000,48453001813,33.2,30.34516536,-97.68750731,38
TX,Houston,4835000-48201410701,4835000,48201410701,25.6,29.74178424,-95.38985005,91
TX,Killeen,4839148-48027022501,4839148,48027022501,31.1,31.10271929,-97.72406648,50
TX,Austin,4805000-48453000306,4805000,48453000306,22.6,30.29715601,-97.70027339,73
TX,Pasadena,4856000-48201341600,4856000,48201341600,27.9,29.60055581,-95.00065144,0
TX,San Antonio,4865000-48029171902,4865000,48029171902,32.9,29.43585627,-98.65337532,33
TX,Amarillo,4803000-48381020400,4803000,48381020400,27.9,35.17836948,-101.8584764,65
TX,Houston,4835000-48201521100,4835000,48201521100,37.8,29.80176688,-95.51970065,54
TX,Amarillo,4803000-48375013300,4803000,48375013300,26.5,35.23287653,-101.9072281,2
TX,Frisco,4827684-48121021526,4827684,48121021526,23.8,33.16477799,-96.85254316,32
TX,Houston,4835000-48201231800,4835000,48201231800,41.1,29.87702997,-95.3064664,17
TX,Killeen,4839148-48027023104,4839148,48027023104,31.7,31.10716397,-97.75551664,52
TX,Fort Worth,4827000-48439105006,4827000,48439105006,42.6,32.82195332,-97.31306986,26
TX,San Antonio,4865000-48029191506,4865000,48029191506,26.6,29.56020527,-98.5432132,40
TX,Laredo,4841464-48479001103,4841464,48479001103,36.8,27.52034091,-99.46544787,57
TX,Houston,4835000-48201333500,4835000,48201333500,38.6,29.66505503,-95.28296404,55
TX,Pearland,4856348-48039660500,4856348,48039660500,32.9,29.5746317,-95.31677729,2
TX,Dallas,4819000-48113006800,4819000,48113006800,37.3,32.75387413,-96.86473751,52
TX,Mesquite,4847892-48113017900,4847892,48113017900,33.7,32.81736567,-96.65457534,37
TX,Lewisville,4842508-48121021728,4842508,48121021728,32.2,32.99867132,-97.01446685,11
TX,Lubbock,4845000-48303000607,4845000,48303000607,32.4,33.58111944,-101.8629158,73
TX,College Station,4815976-48041000202,4815976,48041000202,30.6,30.61232939,-96.36851814,1
TX,San Antonio,4865000-48029161303,4865000,48029161303,41.6,29.34282677,-98.60672217,34
TX,El Paso,4824000-48141010324,4824000,48141010324,32.9,31.7854987,-106.2751809,29
TX,Austin,4805000-48453001811,4805000,48453001811,34.1,30.32615109,-97.68502266,52
TX,Sugar Land,4870808-48157672301,4870808,48157672301,20.4,29.65331437,-95.63193131,6
TX,Pearland,4856348-48039660200,4856348,48039660200,28.4,29.531353,-95.23593072,4
TX,Austin,4805000-48453001786,4805000,48453001786,19.9,30.43369366,-97.74868324,33
TX,Midland,4848072-48329000305,4848072,48329000305,27.8,32.02898085,-102.1189026,48
TX,Dallas,4819000-48113001400,4819000,48113001400,33.3,32.80768186,-96.76174253,66
TX,Houston,4835000-48201530200,4835000,48201530200,30,29.81580928,-95.42428165,56
TX,Corpus Christi,4817000-48355005417,4817000,48355005417,30.7,27.64333604,-97.36949039,1
TX,Houston,4835000-48201312000,4835000,48201312000,23.6,29.71716469,-95.34421251,55
TX,San Antonio,4865000-48029171919,4865000,48029171919,33.6,29.38702352,-98.68171477,0
TX,Austin,4805000-48453002005,4805000,48453002005,27.6,30.23483439,-97.78015227,47
TX,Dallas,4819000-48113001101,4819000,48113001101,26.4,32.81568453,-96.76599054,80
TX,Carrollton,4813024-48121021613,4813024,48121021613,31.1,33.00514091,-96.89237793,34
TX,Houston,4835000-48201532100,4835000,48201532100,39,29.84515876,-95.4797127,55
TX,Longview,4843888-48203020604,4843888,48203020604,31,32.4887845,-94.69369998,1
TX,Waco,4876000-48309003707,4876000,48309003707,26.9,31.48927139,-97.20691025,30
TX,Lubbock,4845000-48303000404,4845000,48303000404,26.4,33.58550315,-101.9563778,34
TX,Abilene,4801000-48441012500,4801000,48441012500,27.3,32.41982836,-99.76473777,58
TX,Lewisville,4842508-48121021734,4842508,48121021734,28.1,33.01180982,-96.99029029,61
TX,Dallas,4819000-48113001204,4819000,48113001204,38.2,32.79871759,-96.74839777,69
TX,Denton,4819972-48121020700,4819972,48121020700,26.5,33.21693348,-97.15078209,61
TX,Plano,4858016-48085031627,4858016,48085031627,26.1,33.03372144,-96.74344424,31
TX,Richardson,4861796-48113019210,4861796,48113019210,22.2,32.98108401,-96.72851787,32
TX,Fort Worth,4827000-48439106507,4827000,48439106507,28.3,32.76445673,-97.25080549,12
TX,Dallas,4819000-48113004300,4819000,48113004300,39.1,32.77251034,-96.83931957,56
TX,San Antonio,4865000-48029121804,4865000,48029121804,32.7,29.56705199,-98.37574352,42
TX,College Station,4815976-48041001601,4815976,48041001601,26.3,30.60751118,-96.32823688,46
TX,Houston,4835000-48201531600,4835000,48201531600,29,29.83779066,-95.45423986,35
TX,College Station,4815976-48041002012,4815976,48041002012,24.2,30.5988192,-96.34676439,29
TX,Midland,4848072-48329010106,4848072,48329010106,28.4,32.0068968,-102.1478584,48
TX,Houston,4835000-48201313000,4835000,48201313000,39.8,29.71903795,-95.37307345,80
TX,El Paso,4824000-48141004319,4824000,48141004319,32.7,31.76100242,-106.2830783,50
TX,Mesquite,4847892-48113017806,4847892,48113017806,35.3,32.80127128,-96.65913187,42
TX,Austin,4805000-48453001817,4805000,48453001817,22.7,30.36664073,-97.73466507,70
TX,Brownsville,4810768-48061013305,4810768,48061013305,42.2,25.8980323,-97.44295709,31
TX,Brownsville,4810768-48061013309,4810768,48061013309,42.8,25.88272236,-97.44026353,4
TX,Amarillo,4803000-48381021608,4803000,48381021608,27,35.13429751,-101.9292814,2
TX,Denton,4819972-48121020602,4819972,48121020602,30.7,33.22274002,-97.1002796,21
TX,Houston,4835000-48201530600,4835000,48201530600,41.9,29.83131006,-95.40519765,50
TX,Houston,4835000-48201510500,4835000,48201510500,27.3,29.78382703,-95.40349128,62
TX,Mission,4848768-48215020101,4848768,48215020101,42,26.20898628,-98.33902205,22
TX,Austin,4805000-48453002318,4805000,48453002318,28.9,30.23220239,-97.70892892,18
TX,Dallas,4819000-48113000603,4819000,48113000603,23.6,32.81898717,-96.81017979,88
TX,Fort Worth,4827000-48439105901,4827000,48439105901,42.5,32.67701534,-97.31960476,63
TX,Pearland,4856348-48201350100,4856348,48201350100,27.1,29.56851801,-95.24217287,7
TX,Corpus Christi,4817000-48355000900,4817000,48355000900,47.1,27.78194899,-97.42793872,67
TX,Arlington,4804000-48439113114,4804000,48439113114,28,32.79748742,-97.07932214,0
TX,Round Rock,4863500-48453001851,4863500,48453001851,23.1,30.47547796,-97.67727041,33
TX,Odessa,4853388-48135001100,4853388,48135001100,37.9,31.83901612,-102.3992541,31
TX,College Station,4815976-48041001400,4815976,48041001400,20.7,30.62504331,-96.34385296,67
TX,Austin,4805000-48453002308,4805000,48453002308,23.1,30.22901331,-97.75216194,48
TX,Houston,4835000-48201312400,4835000,48201312400,44.5,29.72989932,-95.36101599,74
TX,Fort Worth,4827000-48439114007,4827000,48439114007,27.7,32.8442228,-97.41105427,14
TX,Houston,4835000-48201531800,4835000,48201531800,43.3,29.85346606,-95.43633918,2
TX,Dallas,4819000-48113013010,4819000,48113013010,37.6,32.86870107,-96.68071989,49
TX,Houston,4835000-48201312200,4835000,48201312200,48.4,29.73210558,-95.34975687,64
TX,Baytown,4806128-48071710200,4806128,48071710200,30.5,29.77229839,-94.91109021,18
TX,Fort Worth,4827000-48439102800,4827000,48439102800,25.3,32.73038642,-97.35106895,54
TX,Dallas,4819000-48113009900,4819000,48113009900,29.3,32.87801563,-96.9041883,20
TX,Dallas,4819000-48113008500,4819000,48113008500,38.6,32.77062069,-96.69145199,56
TX,Austin,4805000-48453001915,4805000,48453001915,21.5,30.24074576,-97.83861472,31
TX,Austin,4805000-48491020404,4805000,48491020404,30.8,30.4551326,-97.81618341,61
TX,Laredo,4841464-48479001716,4841464,48479001716,33.8,27.58526807,-99.52162428,21
TX,Laredo,4841464-48479000601,4841464,48479000601,42.8,27.51678864,-99.51360596,56
TX,Dallas,4819000-48113007815,4819000,48113007815,40.1,32.8799482,-96.75674611,47
TX,College Station,4815976-48041002015,4815976,48041002015,14,30.61655933,-96.33637068,54
TX,Fort Worth,4827000-48439102100,4827000,48439102100,27.9,32.76138945,-97.37107108,35
TX,Houston,4835000-48201310900,4835000,48201310900,41.3,29.7357902,-95.30132532,78
TX,Houston,4835000-48201312500,4835000,48201312500,31,29.73996587,-95.37288745,84
TX,Corpus Christi,4817000-48355003601,4817000,48355003601,34.3,27.84495994,-97.59931997,25
TX,Lewisville,4842508-48113014134,4842508,48113014134,20.8,32.98737372,-96.98715031,53
TX,Plano,4858016-48085031636,4858016,48085031636,23.8,33.06416631,-96.76069239,17
TX,Allen,4801924-48085031504,4801924,48085031504,26.1,33.10759667,-96.63911408,43
TX,Frisco,4827684-48085030504,4827684,48085030504,27.6,33.1032504,-96.8323257,18
TX,San Antonio,4865000-48029171922,4865000,48029171922,32.9,29.41198237,-98.67804689,33
TX,Dallas,4819000-48113007821,4819000,48113007821,34.6,32.87279028,-96.74875504,18
TX,San Antonio,4865000-48029171923,4865000,48029171923,30.2,29.45501284,-98.6510142,9
TX,Houston,4835000-48201314300,4835000,48201314300,38.6,29.6836967,-95.41772337,55
TX,Fort Worth,4827000-48439104900,4827000,48439104900,36.3,32.80235465,-97.29788687,54
TX,Houston,4835000-48201540602,4835000,48201540602,31.6,29.8744202,-95.64336711,52
TX,Houston,4835000-48201510300,4835000,48201510300,25.5,29.78409534,-95.37884417,67
TX,Abilene,4801000-48441012300,4801000,48441012300,30.7,32.42419134,-99.75082153,45
TX,Plano,4858016-48085031663,4858016,48085031663,20.5,33.08242501,-96.78293607,39
TX,Arlington,4804000-48439121605,4804000,48439121605,28.4,32.74737153,-97.12593649,58
TX,Houston,4835000-48201450600,4835000,48201450600,25.3,29.76924887,-95.61500801,
TX,Lewisville,4842508-48121021624,4842508,48121021624,28.6,33.0451742,-96.94683149,13
TX,Dallas,4819000-48113013619,4819000,48113013619,23.5,32.97020426,-96.79402375,17
TX,Arlington,4804000-48439111553,4804000,48439111553,29.5,32.68241619,-97.13989702,58
TX,Houston,4835000-48201521700,4835000,48201521700,37.4,29.85301282,-95.52267315,50
TX,Arlington,4804000-48439111408,4804000,48439111408,29.2,32.62512028,-97.18077996,7
TX,Houston,4835000-48201230200,4835000,48201230200,45.6,29.81955037,-95.30564997,30
TX,El Paso,4824000-48141000600,4824000,48141000600,37.1,31.8322685,-106.4485067,60
TX,McKinney,4845744-48085030514,4845744,48085030514,26.2,33.15930857,-96.67325553,44
TX,Austin,4805000-48453001839,4805000,48453001839,22.3,30.4047334,-97.65892268,17
TX,Dallas,4819000-48113010704,4819000,48113010704,35.2,32.73231043,-96.90870706,18
TX,Houston,4835000-48201433502,4835000,48201433502,41.3,29.68028293,-95.5557007,45
TX,Houston,4835000-48201250900,4835000,48201250900,24.3,30.04460578,-95.15027691,3
TX,Houston,4835000-48201313600,4835000,48201313600,44.9,29.69164604,-95.35757468,51
TX,Houston,4835000-48201511100,4835000,48201511100,26.1,29.80841588,-95.42665054,75
TX,El Paso,4824000-48141010217,4824000,48141010217,29.1,31.87067008,-106.5532797,33
